city,date,aqi,pm25,pm10,no2,so2,co,o3,month,day_of_week,day_of_year,aqi_lag_1,pm25_lag_1,aqi_lag_3,pm25_lag_3,aqi_lag_7,pm25_lag_7,aqi_roll_7
Delhi,2022-02-13,356.0,195.8,384.48,295.48,405.84,3.74,338.2,2,6,44,232.0,127.6,204.0,112.2,380.0,209.0,280.42857142857144
Delhi,2022-02-14,345.0,189.75,372.6,286.35,393.3,3.62,327.75,2,0,45,356.0,195.8,216.0,118.8,326.0,179.3,283.14285714285717
Delhi,2022-02-15,293.0,161.15,316.44,243.19,334.02,3.08,278.35,2,1,46,345.0,189.75,232.0,127.6,313.0,172.15,280.2857142857143
Delhi,2022-02-16,338.0,185.9,365.04,280.54,385.32,3.55,321.1,2,2,47,293.0,161.15,356.0,195.8,316.0,173.8,283.42857142857144
Delhi,2022-02-17,304.0,167.2,328.32,252.32,346.56,3.19,288.8,2,3,48,338.0,185.9,345.0,189.75,204.0,112.2,297.7142857142857
Delhi,2022-02-18,341.0,187.55,368.28,283.03,388.74,3.58,323.95,2,4,49,304.0,167.2,293.0,161.15,216.0,118.8,315.57142857142856
Delhi,2022-02-19,218.0,119.9,235.44,180.94,248.52,2.29,207.1,2,5,50,341.0,187.55,338.0,185.9,232.0,127.6,313.57142857142856
Delhi,2022-02-20,194.0,106.7,209.52,161.02,221.16,2.04,184.3,2,6,51,218.0,119.9,304.0,167.2,356.0,195.8,290.42857142857144
Delhi,2022-02-22,333.0,183.15,359.64,276.39,379.62,3.5,316.35,2,1,53,194.0,106.7,341.0,187.55,345.0,189.75,288.7142857142857
Delhi,2022-02-23,261.0,143.55,281.88,216.63,297.54,2.74,247.95,2,2,54,333.0,183.15,218.0,119.9,293.0,161.15,284.14285714285717
Delhi,2022-02-24,358.0,196.9,386.64,297.14,408.12,3.76,340.1,2,3,55,261.0,143.55,194.0,106.7,338.0,185.9,287.0
Delhi,2022-02-25,353.0,194.15,381.24,292.99,402.42,3.71,335.35,2,4,56,358.0,196.9,333.0,183.15,304.0,167.2,294.0
Delhi,2022-02-26,78.0,42.9,84.24,64.74,88.92,0.82,74.1,2,5,57,353.0,194.15,261.0,143.55,341.0,187.55,256.42857142857144
Delhi,2022-02-27,106.0,58.3,114.48,87.98,120.84,1.11,100.7,2,6,58,78.0,42.9,358.0,196.9,218.0,119.9,240.42857142857142
Delhi,2022-02-28,113.0,62.15,122.04,93.79,128.82,1.19,107.35,2,0,59,106.0,58.3,353.0,194.15,194.0,106.7,228.85714285714286
Delhi,2022-03-01,215.0,118.25,232.2,178.45,245.1,2.26,204.25,3,1,60,113.0,62.15,78.0,42.9,333.0,183.15,212.0
Delhi,2022-03-02,289.0,158.95,312.12,239.87,329.46,3.03,274.55,3,2,61,215.0,118.25,106.0,58.3,261.0,143.55,216.0
Delhi,2022-03-03,218.0,119.9,235.44,180.94,248.52,2.29,207.1,3,3,62,289.0,158.95,113.0,62.15,358.0,196.9,196.0
Delhi,2022-03-04,256.0,140.8,276.48,212.48,291.84,2.69,243.2,3,4,63,218.0,119.9,215.0,118.25,353.0,194.15,182.14285714285714
Delhi,2022-03-05,137.0,75.35,147.96,113.71,156.18,1.44,130.15,3,5,64,256.0,140.8,289.0,158.95,78.0,42.9,190.57142857142858
Delhi,2022-03-06,207.0,113.85,223.56,171.81,235.98,2.17,196.65,3,6,65,137.0,75.35,218.0,119.9,106.0,58.3,205.0
Delhi,2022-03-07,301.0,165.55,325.08,249.83,343.14,3.16,285.95,3,0,66,207.0,113.85,256.0,140.8,113.0,62.15,231.85714285714286
Delhi,2022-03-08,357.0,196.35,385.56,296.31,406.98,3.75,339.15,3,1,67,301.0,165.55,137.0,75.35,215.0,118.25,252.14285714285714
Delhi,2022-03-09,206.0,113.3,222.48,170.98,234.84,2.16,195.7,3,2,68,357.0,196.35,207.0,113.85,289.0,158.95,240.28571428571428
Delhi,2022-03-10,180.0,99.0,194.4,149.4,205.2,1.89,171.0,3,3,69,206.0,113.3,301.0,165.55,218.0,119.9,234.85714285714286
Delhi,2022-03-12,207.0,113.85,223.56,171.81,235.98,2.17,196.65,3,5,71,180.0,99.0,357.0,196.35,256.0,140.8,227.85714285714286
Delhi,2022-03-13,234.0,128.7,252.72,194.22,266.76,2.46,222.3,3,6,72,207.0,113.85,206.0,113.3,137.0,75.35,241.71428571428572
Delhi,2022-03-14,328.0,180.4,354.24,272.24,373.92,3.44,311.6,3,0,73,234.0,128.7,180.0,99.0,207.0,113.85,259.0
Delhi,2022-03-15,324.0,178.2,349.92,268.92,369.36,3.4,307.8,3,1,74,328.0,180.4,207.0,113.85,301.0,165.55,262.2857142857143
Delhi,2022-03-16,271.0,149.05,292.68,224.93,308.94,2.85,257.45,3,2,75,324.0,178.2,234.0,128.7,357.0,196.35,250.0
Delhi,2022-03-17,277.0,152.35,299.16,229.91,315.78,2.91,263.15,3,3,76,271.0,149.05,328.0,180.4,206.0,113.3,260.14285714285717
Delhi,2022-03-18,347.0,190.85,374.76,288.01,395.58,3.64,329.65,3,4,77,277.0,152.35,324.0,178.2,180.0,99.0,284.0
Delhi,2022-03-19,256.0,140.8,276.48,212.48,291.84,2.69,243.2,3,5,78,347.0,190.85,271.0,149.05,207.0,113.85,291.0
Delhi,2022-03-20,303.0,166.65,327.24,251.49,345.42,3.18,287.85,3,6,79,256.0,140.8,277.0,152.35,234.0,128.7,300.85714285714283
Delhi,2022-03-22,199.0,109.45,214.92,165.17,226.86,2.09,189.05,3,1,81,303.0,166.65,347.0,190.85,328.0,180.4,282.42857142857144
Delhi,2022-03-23,270.0,148.5,291.6,224.1,307.8,2.84,256.5,3,2,82,199.0,109.45,256.0,140.8,324.0,178.2,274.7142857142857
Delhi,2022-03-24,366.0,201.3,395.28,303.78,417.24,3.84,347.7,3,3,83,270.0,148.5,303.0,166.65,271.0,149.05,288.2857142857143
Delhi,2022-03-25,263.0,144.65,284.04,218.29,299.82,2.76,249.85,3,4,84,366.0,201.3,199.0,109.45,277.0,152.35,286.2857142857143
Delhi,2022-03-26,264.0,145.2,285.12,219.12,300.96,2.77,250.8,3,5,85,263.0,144.65,270.0,148.5,347.0,190.85,274.42857142857144
Delhi,2022-03-27,244.0,134.2,263.52,202.52,278.16,2.56,231.8,3,6,86,264.0,145.2,366.0,201.3,256.0,140.8,272.7142857142857
Delhi,2022-03-28,322.0,177.1,347.76,267.26,367.08,3.38,305.9,3,0,87,244.0,134.2,263.0,144.65,303.0,166.65,275.42857142857144
Delhi,2022-03-29,350.0,192.5,378.0,290.5,399.0,3.68,332.5,3,1,88,322.0,177.1,264.0,145.2,199.0,109.45,297.0
Delhi,2022-03-30,345.0,189.75,372.6,286.35,393.3,3.62,327.75,3,2,89,350.0,192.5,244.0,134.2,270.0,148.5,307.7142857142857
Delhi,2022-03-31,366.0,201.3,395.28,303.78,417.24,3.84,347.7,3,3,90,345.0,189.75,322.0,177.1,366.0,201.3,307.7142857142857
Delhi,2022-04-01,226.0,124.3,244.08,187.58,257.64,2.37,214.7,4,4,91,366.0,201.3,350.0,192.5,263.0,144.65,302.42857142857144
Delhi,2022-04-02,322.0,177.1,347.76,267.26,367.08,3.38,305.9,4,5,92,226.0,124.3,345.0,189.75,264.0,145.2,310.7142857142857
Delhi,2022-04-03,310.0,170.5,334.8,257.3,353.4,3.26,294.5,4,6,93,322.0,177.1,366.0,201.3,244.0,134.2,320.14285714285717
Delhi,2022-04-04,346.0,190.3,373.68,287.18,394.44,3.63,328.7,4,0,94,310.0,170.5,226.0,124.3,322.0,177.1,323.57142857142856
Delhi,2022-04-05,337.0,185.35,363.96,279.71,384.18,3.54,320.15,4,1,95,346.0,190.3,322.0,177.1,350.0,192.5,321.7142857142857
Delhi,2022-04-06,349.0,191.95,376.92,289.67,397.86,3.66,331.55,4,2,96,337.0,185.35,310.0,170.5,345.0,189.75,322.2857142857143
Delhi,2022-04-07,359.0,197.45,387.72,297.97,409.26,3.77,341.05,4,3,97,349.0,191.95,346.0,190.3,366.0,201.3,321.2857142857143
Delhi,2022-04-08,314.0,172.7,339.12,260.62,357.96,3.3,298.3,4,4,98,359.0,197.45,337.0,185.35,226.0,124.3,333.85714285714283
Delhi,2022-04-09,332.0,182.6,358.56,275.56,378.48,3.49,315.4,4,5,99,314.0,172.7,349.0,191.95,322.0,177.1,335.2857142857143
Delhi,2022-04-10,312.0,171.6,336.96,258.96,355.68,3.28,296.4,4,6,100,332.0,182.6,359.0,197.45,310.0,170.5,335.57142857142856
Delhi,2022-04-11,335.0,184.25,361.8,278.05,381.9,3.52,318.25,4,0,101,312.0,171.6,314.0,172.7,346.0,190.3,334.0
Delhi,2022-04-12,300.0,165.0,324.0,249.0,342.0,3.15,285.0,4,1,102,335.0,184.25,332.0,182.6,337.0,185.35,328.7142857142857
Delhi,2022-04-13,377.0,207.35,407.16,312.91,429.78,3.96,358.15,4,2,103,300.0,165.0,312.0,171.6,349.0,191.95,332.7142857142857
Delhi,2022-04-14,329.0,180.95,355.32,273.07,375.06,3.45,312.55,4,3,104,377.0,207.35,335.0,184.25,359.0,197.45,328.42857142857144
Delhi,2022-04-15,198.0,108.9,213.84,164.34,225.72,2.08,188.1,4,4,105,329.0,180.95,300.0,165.0,314.0,172.7,311.85714285714283
Delhi,2022-04-16,314.0,172.7,339.12,260.62,357.96,3.3,298.3,4,5,106,198.0,108.9,377.0,207.35,332.0,182.6,309.2857142857143
Delhi,2022-04-17,312.0,171.6,336.96,258.96,355.68,3.28,296.4,4,6,107,314.0,172.7,329.0,180.95,312.0,171.6,309.2857142857143
Delhi,2022-04-18,307.0,168.85,331.56,254.81,349.98,3.22,291.65,4,0,108,312.0,171.6,198.0,108.9,335.0,184.25,305.2857142857143
Delhi,2022-04-19,390.0,214.5,421.2,323.7,444.6,4.1,370.5,4,1,109,307.0,168.85,314.0,172.7,300.0,165.0,318.14285714285717
Delhi,2022-04-20,316.0,173.8,341.28,262.28,360.24,3.32,300.2,4,2,110,390.0,214.5,312.0,171.6,377.0,207.35,309.42857142857144
Delhi,2022-04-22,219.0,120.45,236.52,181.77,249.66,2.3,208.05,4,4,112,316.0,173.8,307.0,168.85,329.0,180.95,293.7142857142857
Delhi,2022-04-23,325.0,178.75,351.0,269.75,370.5,3.41,308.75,4,5,113,219.0,120.45,390.0,214.5,198.0,108.9,311.85714285714283
Delhi,2022-04-24,347.0,190.85,374.76,288.01,395.58,3.64,329.65,4,6,114,325.0,178.75,316.0,173.8,314.0,172.7,316.57142857142856
Delhi,2022-04-25,298.0,163.9,321.84,247.34,339.72,3.13,283.1,4,0,115,347.0,190.85,219.0,120.45,312.0,171.6,314.57142857142856
Delhi,2022-04-27,381.0,209.55,411.48,316.23,434.34,4.0,361.95,4,2,117,298.0,163.9,325.0,178.75,307.0,168.85,325.14285714285717
Delhi,2022-04-28,403.0,221.65,435.24,334.49,459.42,4.23,382.85,4,3,118,381.0,209.55,347.0,190.85,390.0,214.5,327.0
Delhi,2022-04-29,383.0,210.65,413.64,317.89,436.62,4.02,363.85,4,4,119,403.0,221.65,298.0,163.9,316.0,173.8,336.57142857142856
Delhi,2022-04-30,362.0,199.1,390.96,300.46,412.68,3.8,343.9,4,5,120,383.0,210.65,381.0,209.55,219.0,120.45,357.0
Delhi,2022-05-01,315.0,173.25,340.2,261.45,359.1,3.31,299.25,5,6,121,362.0,199.1,403.0,221.65,325.0,178.75,355.57142857142856
Delhi,2022-05-02,220.0,121.0,237.6,182.6,250.8,2.31,209.0,5,0,122,315.0,173.25,383.0,210.65,347.0,190.85,337.42857142857144
Delhi,2022-05-04,226.0,124.3,244.08,187.58,257.64,2.37,214.7,5,2,124,220.0,121.0,362.0,199.1,298.0,163.9,327.14285714285717
Delhi,2022-05-05,167.0,91.85,180.36,138.61,190.38,1.75,158.65,5,3,125,226.0,124.3,315.0,173.25,381.0,209.55,296.57142857142856
Delhi,2022-05-06,308.0,169.4,332.64,255.64,351.12,3.23,292.6,5,4,126,167.0,91.85,220.0,121.0,403.0,221.65,283.0
Delhi,2022-05-07,242.0,133.1,261.36,200.86,275.88,2.54,229.9,5,5,127,308.0,169.4,226.0,124.3,383.0,210.65,262.85714285714283
Delhi,2022-05-08,202.0,111.1,218.16,167.66,230.28,2.12,191.9,5,6,128,242.0,133.1,167.0,91.85,362.0,199.1,240.0
Delhi,2022-05-09,159.0,87.45,171.72,131.97,181.26,1.67,151.05,5,0,129,202.0,111.1,308.0,169.4,315.0,173.25,217.71428571428572
Delhi,2022-05-10,154.0,84.7,166.32,127.82,175.56,1.62,146.3,5,1,130,159.0,87.45,242.0,133.1,220.0,121.0,208.28571428571428
Delhi,2022-05-11,153.0,84.15,165.24,126.99,174.42,1.61,145.35,5,2,131,154.0,84.7,202.0,111.1,226.0,124.3,197.85714285714286
Delhi,2022-05-12,163.0,89.65,176.04,135.29,185.82,1.71,154.85,5,3,132,153.0,84.15,159.0,87.45,167.0,91.85,197.28571428571428
Delhi,2022-05-13,186.0,102.3,200.88,154.38,212.04,1.95,176.7,5,4,133,163.0,89.65,154.0,84.7,308.0,169.4,179.85714285714286
Delhi,2022-05-14,338.0,185.9,365.04,280.54,385.32,3.55,321.1,5,5,134,186.0,102.3,153.0,84.15,242.0,133.1,193.57142857142858
Delhi,2022-05-15,310.0,170.5,334.8,257.3,353.4,3.26,294.5,5,6,135,338.0,185.9,163.0,89.65,202.0,111.1,209.0
Delhi,2022-05-16,361.0,198.55,389.88,299.63,411.54,3.79,342.95,5,0,136,310.0,170.5,186.0,102.3,159.0,87.45,237.85714285714286
Delhi,2022-05-17,217.0,119.35,234.36,180.11,247.38,2.28,206.15,5,1,137,361.0,198.55,338.0,185.9,154.0,84.7,246.85714285714286
Delhi,2022-05-18,227.0,124.85,245.16,188.41,258.78,2.38,215.65,5,2,138,217.0,119.35,310.0,170.5,153.0,84.15,257.42857142857144
Delhi,2022-05-19,235.0,129.25,253.8,195.05,267.9,2.47,223.25,5,3,139,227.0,124.85,361.0,198.55,163.0,89.65,267.7142857142857
Delhi,2022-05-20,298.0,163.9,321.84,247.34,339.72,3.13,283.1,5,4,140,235.0,129.25,217.0,119.35,186.0,102.3,283.7142857142857
Delhi,2022-05-21,288.0,158.4,311.04,239.04,328.32,3.02,273.6,5,5,141,298.0,163.9,227.0,124.85,338.0,185.9,276.57142857142856
Delhi,2022-05-22,183.0,100.65,197.64,151.89,208.62,1.92,173.85,5,6,142,288.0,158.4,235.0,129.25,310.0,170.5,258.42857142857144
Delhi,2022-05-23,161.0,88.55,173.88,133.63,183.54,1.69,152.95,5,0,143,183.0,100.65,298.0,163.9,361.0,198.55,229.85714285714286
Delhi,2022-05-24,90.0,49.5,97.2,74.7,102.6,0.95,85.5,5,1,144,161.0,88.55,288.0,158.4,217.0,119.35,211.71428571428572
Delhi,2022-05-25,236.0,129.8,254.88,195.88,269.04,2.48,224.2,5,2,145,90.0,49.5,183.0,100.65,227.0,124.85,213.0
Delhi,2022-05-26,263.0,144.65,284.04,218.29,299.82,2.76,249.85,5,3,146,236.0,129.8,161.0,88.55,235.0,129.25,217.0
Delhi,2022-05-27,247.0,135.85,266.76,205.01,281.58,2.59,234.65,5,4,147,263.0,144.65,90.0,49.5,298.0,163.9,209.71428571428572
Delhi,2022-05-28,261.0,143.55,281.88,216.63,297.54,2.74,247.95,5,5,148,247.0,135.85,236.0,129.8,288.0,158.4,205.85714285714286
Delhi,2022-05-29,254.0,139.7,274.32,210.82,289.56,2.67,241.3,5,6,149,261.0,143.55,263.0,144.65,183.0,100.65,216.0
Delhi,2022-05-30,185.0,101.75,199.8,153.55,210.9,1.94,175.75,5,0,150,254.0,139.7,247.0,135.85,161.0,88.55,219.42857142857142
Delhi,2022-05-31,275.0,151.25,297.0,228.25,313.5,2.89,261.25,5,1,151,185.0,101.75,261.0,143.55,90.0,49.5,245.85714285714286
Delhi,2022-06-01,367.0,201.85,396.36,304.61,418.38,3.85,348.65,6,2,152,275.0,151.25,254.0,139.7,236.0,129.8,264.57142857142856
Delhi,2022-06-02,248.0,136.4,267.84,205.84,282.72,2.6,235.6,6,3,153,367.0,201.85,185.0,101.75,263.0,144.65,262.42857142857144
Delhi,2022-06-03,291.0,160.05,314.28,241.53,331.74,3.06,276.45,6,4,154,248.0,136.4,275.0,151.25,247.0,135.85,268.7142857142857
Delhi,2022-06-04,265.0,145.75,286.2,219.95,302.1,2.78,251.75,6,5,155,291.0,160.05,367.0,201.85,261.0,143.55,269.2857142857143
Delhi,2022-06-06,190.0,104.5,205.2,157.7,216.6,2.0,180.5,6,0,157,265.0,145.75,248.0,136.4,254.0,139.7,260.14285714285717
Delhi,2022-06-07,319.0,175.45,344.52,264.77,363.66,3.35,303.05,6,1,158,190.0,104.5,291.0,160.05,185.0,101.75,279.2857142857143
Delhi,2022-06-08,385.0,211.75,415.8,319.55,438.9,4.04,365.75,6,2,159,319.0,175.45,265.0,145.75,275.0,151.25,295.0
Delhi,2022-06-09,246.0,135.3,265.68,204.18,280.44,2.58,233.7,6,3,160,385.0,211.75,190.0,104.5,367.0,201.85,277.7142857142857
Delhi,2022-06-10,341.0,187.55,368.28,283.03,388.74,3.58,323.95,6,4,161,246.0,135.3,319.0,175.45,248.0,136.4,291.0
Delhi,2022-06-11,266.0,146.3,287.28,220.78,303.24,2.79,252.7,6,5,162,341.0,187.55,385.0,211.75,291.0,160.05,287.42857142857144
Delhi,2022-06-12,262.0,144.1,282.96,217.46,298.68,2.75,248.9,6,6,163,266.0,146.3,246.0,135.3,265.0,145.75,287.0
Delhi,2022-06-13,203.0,111.65,219.24,168.49,231.42,2.13,192.85,6,0,164,262.0,144.1,341.0,187.55,190.0,104.5,288.85714285714283
Delhi,2022-06-14,244.0,134.2,263.52,202.52,278.16,2.56,231.8,6,1,165,203.0,111.65,266.0,146.3,319.0,175.45,278.14285714285717
Delhi,2022-06-15,125.0,68.75,135.0,103.75,142.5,1.31,118.75,6,2,166,244.0,134.2,262.0,144.1,385.0,211.75,241.0
Delhi,2022-06-16,126.0,69.3,136.08,104.58,143.64,1.32,119.7,6,3,167,125.0,68.75,203.0,111.65,246.0,135.3,223.85714285714286
Delhi,2022-06-17,87.0,47.85,93.96,72.21,99.18,0.91,82.65,6,4,168,126.0,69.3,244.0,134.2,341.0,187.55,187.57142857142858
Delhi,2022-06-18,83.0,45.65,89.64,68.89,94.62,0.87,78.85,6,5,169,87.0,47.85,125.0,68.75,266.0,146.3,161.42857142857142
Delhi,2022-06-20,157.0,86.35,169.56,130.31,178.98,1.65,149.15,6,0,171,83.0,45.65,126.0,69.3,262.0,144.1,146.42857142857142
Delhi,2022-06-21,143.0,78.65,154.44,118.69,163.02,1.5,135.85,6,1,172,157.0,86.35,87.0,47.85,203.0,111.65,137.85714285714286
Delhi,2022-06-22,164.0,90.2,177.12,136.12,186.96,1.72,155.8,6,2,173,143.0,78.65,83.0,45.65,244.0,134.2,126.42857142857143
Delhi,2022-06-23,164.0,90.2,177.12,136.12,186.96,1.72,155.8,6,3,174,164.0,90.2,157.0,86.35,125.0,68.75,132.0
Delhi,2022-06-24,214.0,117.7,231.12,177.62,243.96,2.25,203.3,6,4,175,164.0,90.2,143.0,78.65,126.0,69.3,144.57142857142858
Delhi,2022-06-25,260.0,143.0,280.8,215.8,296.4,2.73,247.0,6,5,176,214.0,117.7,164.0,90.2,87.0,47.85,169.28571428571428
Delhi,2022-06-26,206.0,113.3,222.48,170.98,234.84,2.16,195.7,6,6,177,260.0,143.0,164.0,90.2,83.0,45.65,186.85714285714286
Delhi,2022-06-27,128.0,70.4,138.24,106.24,145.92,1.34,121.6,6,0,178,206.0,113.3,214.0,117.7,157.0,86.35,182.71428571428572
Delhi,2022-06-28,170.0,93.5,183.6,141.1,193.8,1.79,161.5,6,1,179,128.0,70.4,260.0,143.0,143.0,78.65,186.57142857142858
Delhi,2022-06-29,169.0,92.95,182.52,140.27,192.66,1.77,160.55,6,2,180,170.0,93.5,206.0,113.3,164.0,90.2,187.28571428571428
Delhi,2022-06-30,132.0,72.6,142.56,109.56,150.48,1.39,125.4,6,3,181,169.0,92.95,128.0,70.4,164.0,90.2,182.71428571428572
Delhi,2022-07-01,91.0,50.05,98.28,75.53,103.74,0.96,86.45,7,4,182,132.0,72.6,170.0,93.5,214.0,117.7,165.14285714285714
Delhi,2022-07-02,130.0,71.5,140.4,107.9,148.2,1.37,123.5,7,5,183,91.0,50.05,169.0,92.95,260.0,143.0,146.57142857142858
Delhi,2022-07-03,80.0,44.0,86.4,66.4,91.2,0.84,76.0,7,6,184,130.0,71.5,132.0,72.6,206.0,113.3,128.57142857142858
Delhi,2022-07-04,134.0,73.7,144.72,111.22,152.76,1.41,127.3,7,0,185,80.0,44.0,91.0,50.05,128.0,70.4,129.42857142857142
Delhi,2022-07-05,202.0,111.1,218.16,167.66,230.28,2.12,191.9,7,1,186,134.0,73.7,130.0,71.5,170.0,93.5,134.0
Delhi,2022-07-06,109.0,59.95,117.72,90.47,124.26,1.14,103.55,7,2,187,202.0,111.1,80.0,44.0,169.0,92.95,125.42857142857143
Delhi,2022-07-07,103.0,56.65,111.24,85.49,117.42,1.08,97.85,7,3,188,109.0,59.95,134.0,73.7,132.0,72.6,121.28571428571429
Delhi,2022-07-08,99.0,54.45,106.92,82.17,112.86,1.04,94.05,7,4,189,103.0,56.65,202.0,111.1,91.0,50.05,122.42857142857143
Delhi,2022-07-09,120.0,66.0,129.6,99.6,136.8,1.26,114.0,7,5,190,99.0,54.45,109.0,59.95,130.0,71.5,121.0
Delhi,2022-07-10,79.0,43.45,85.32,65.57,90.06,0.83,75.05,7,6,191,120.0,66.0,103.0,56.65,80.0,44.0,120.85714285714286
Delhi,2022-07-11,101.0,55.55,109.08,83.83,115.14,1.06,95.95,7,0,192,79.0,43.45,99.0,54.45,134.0,73.7,116.14285714285714
Delhi,2022-07-12,149.0,81.95,160.92,123.67,169.86,1.56,141.55,7,1,193,101.0,55.55,120.0,66.0,202.0,111.1,108.57142857142857
Delhi,2022-07-14,92.0,50.6,99.36,76.36,104.88,0.97,87.4,7,3,195,149.0,81.95,79.0,43.45,109.0,59.95,106.14285714285714
Delhi,2022-07-15,84.0,46.2,90.72,69.72,95.76,0.88,79.8,7,4,196,92.0,50.6,101.0,55.55,103.0,56.65,103.42857142857143
Delhi,2022-07-16,78.0,42.9,84.24,64.74,88.92,0.82,74.1,7,5,197,84.0,46.2,149.0,81.95,99.0,54.45,100.42857142857143
Delhi,2022-07-17,70.0,38.5,75.6,58.1,79.8,0.74,66.5,7,6,198,78.0,42.9,92.0,50.6,120.0,66.0,93.28571428571429
Delhi,2022-07-18,110.0,60.5,118.8,91.3,125.4,1.16,104.5,7,0,199,70.0,38.5,84.0,46.2,79.0,43.45,97.71428571428571
Delhi,2022-07-19,113.0,62.15,122.04,93.79,128.82,1.19,107.35,7,1,200,110.0,60.5,78.0,42.9,101.0,55.55,99.42857142857143
Delhi,2022-07-20,120.0,66.0,129.6,99.6,136.8,1.26,114.0,7,2,201,113.0,62.15,70.0,38.5,149.0,81.95,95.28571428571429
Delhi,2022-07-21,95.0,52.25,102.6,78.85,108.3,1.0,90.25,7,3,202,120.0,66.0,110.0,60.5,92.0,50.6,95.71428571428571
Delhi,2022-07-22,170.0,93.5,183.6,141.1,193.8,1.79,161.5,7,4,203,95.0,52.25,113.0,62.15,84.0,46.2,108.0
Delhi,2022-07-23,74.0,40.7,79.92,61.42,84.36,0.78,70.3,7,5,204,170.0,93.5,120.0,66.0,78.0,42.9,107.42857142857143
Delhi,2022-07-24,74.0,40.7,79.92,61.42,84.36,0.78,70.3,7,6,205,74.0,40.7,95.0,52.25,70.0,38.5,108.0
Delhi,2022-07-25,72.0,39.6,77.76,59.76,82.08,0.76,68.4,7,0,206,74.0,40.7,170.0,93.5,110.0,60.5,102.57142857142857
Delhi,2022-07-26,71.0,39.05,76.68,58.93,80.94,0.75,67.45,7,1,207,72.0,39.6,74.0,40.7,113.0,62.15,96.57142857142857
Delhi,2022-07-27,77.0,42.35,83.16,63.91,87.78,0.81,73.15,7,2,208,71.0,39.05,74.0,40.7,120.0,66.0,90.42857142857143
Delhi,2022-07-28,67.0,36.85,72.36,55.61,76.38,0.7,63.65,7,3,209,77.0,42.35,72.0,39.6,95.0,52.25,86.42857142857143
Delhi,2022-07-29,74.0,40.7,79.92,61.42,84.36,0.78,70.3,7,4,210,67.0,36.85,71.0,39.05,170.0,93.5,72.71428571428571
Delhi,2022-07-30,69.0,37.95,74.52,57.27,78.66,0.72,65.55,7,5,211,74.0,40.7,77.0,42.35,74.0,40.7,72.0
Delhi,2022-07-31,76.0,41.8,82.08,63.08,86.64,0.8,72.2,7,6,212,69.0,37.95,67.0,36.85,74.0,40.7,72.28571428571429
Delhi,2022-08-01,86.0,47.3,92.88,71.38,98.04,0.9,81.7,8,0,213,76.0,41.8,74.0,40.7,72.0,39.6,74.28571428571429
Delhi,2022-08-02,97.0,53.35,104.76,80.51,110.58,1.02,92.15,8,1,214,86.0,47.3,69.0,37.95,71.0,39.05,78.0
Delhi,2022-08-03,132.0,72.6,142.56,109.56,150.48,1.39,125.4,8,2,215,97.0,53.35,76.0,41.8,77.0,42.35,85.85714285714286
Delhi,2022-08-04,120.0,66.0,129.6,99.6,136.8,1.26,114.0,8,3,216,132.0,72.6,86.0,47.3,67.0,36.85,93.42857142857143
Delhi,2022-08-05,83.0,45.65,89.64,68.89,94.62,0.87,78.85,8,4,217,120.0,66.0,97.0,53.35,74.0,40.7,94.71428571428571
Delhi,2022-08-06,110.0,60.5,118.8,91.3,125.4,1.16,104.5,8,5,218,83.0,45.65,132.0,72.6,69.0,37.95,100.57142857142857
Delhi,2022-08-07,160.0,88.0,172.8,132.8,182.4,1.68,152.0,8,6,219,110.0,60.5,120.0,66.0,76.0,41.8,112.57142857142857
Delhi,2022-08-08,102.0,56.1,110.16,84.66,116.28,1.07,96.9,8,0,220,160.0,88.0,83.0,45.65,86.0,47.3,114.85714285714286
Delhi,2022-08-09,140.0,77.0,151.2,116.2,159.6,1.47,133.0,8,1,221,102.0,56.1,110.0,60.5,97.0,53.35,121.0
Delhi,2022-08-10,106.0,58.3,114.48,87.98,120.84,1.11,100.7,8,2,222,140.0,77.0,160.0,88.0,132.0,72.6,117.28571428571429
Delhi,2022-08-11,73.0,40.15,78.84,60.59,83.22,0.77,69.35,8,3,223,106.0,58.3,102.0,56.1,120.0,66.0,110.57142857142857
Delhi,2022-08-12,89.0,48.95,96.12,73.87,101.46,0.93,84.55,8,4,224,73.0,40.15,140.0,77.0,83.0,45.65,111.42857142857143
Delhi,2022-08-13,76.0,41.8,82.08,63.08,86.64,0.8,72.2,8,5,225,89.0,48.95,106.0,58.3,110.0,60.5,106.57142857142857
Delhi,2022-08-14,90.0,49.5,97.2,74.7,102.6,0.95,85.5,8,6,226,76.0,41.8,73.0,40.15,160.0,88.0,96.57142857142857
Delhi,2022-08-15,71.0,39.05,76.68,58.93,80.94,0.75,67.45,8,0,227,90.0,49.5,89.0,48.95,102.0,56.1,92.14285714285714
Delhi,2022-08-16,74.0,40.7,79.92,61.42,84.36,0.78,70.3,8,1,228,71.0,39.05,76.0,41.8,140.0,77.0,82.71428571428571
Delhi,2022-08-17,63.0,34.65,68.04,52.29,71.82,0.66,59.85,8,2,229,74.0,40.7,90.0,49.5,106.0,58.3,76.57142857142857
Delhi,2022-08-18,77.0,42.35,83.16,63.91,87.78,0.81,73.15,8,3,230,63.0,34.65,71.0,39.05,73.0,40.15,77.14285714285714
Delhi,2022-08-19,74.0,40.7,79.92,61.42,84.36,0.78,70.3,8,4,231,77.0,42.35,74.0,40.7,89.0,48.95,75.0
